Title,Abstract,StoreId,ArticleType,Authors,copyright,digitalObjectIdentifier,documentType,entryDate,issn,language,languageOfSummary,pages,placeOfPublication,pubdate,pubtitle,year,DocumentURL,startPage,FindACopy,Database
Bus Line to Add Hostesses,,114522354,Historical Newspapers,," Copyright New York Times Company Oct 24, 1958"," 92652765-1 , 1534492 , 43896", article," Oct 24, 1958",0362-4331, English, English,," New York, N.Y.","Oct 24, 1958",New York Times (1923-Current file),1958,http://search.proquest.com/docview/114522354?accountid=14496, 25,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpnewyorktimeswindex&amp;atitle=Bus+Line+to+Add+Hostesses&amp;title=New+York+Times+%281923-Current+file%29&amp;issn=03624331&amp;date=1958-10-24&amp;volume=&amp;issue=&amp;spage=25&amp;au=&amp;isbn=&amp;jtitle=New+York+Times+%281923-Current+file%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: The New York Times with Index
Bus Hostesses Put on D.C. Run,,149031382,Historical Newspapers,," Copyright The Washington Post Company Oct 25, 1958"," 121337826 , 1683121 , 48613", article," Oct 25, 1958",, English, English, A3," Washington, D.C.","Oct 25, 1958",The Washington Post and Times Herald (1954-1959),1958,http://search.proquest.com/docview/149031382?accountid=14496, A3,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpwashingtonpost&amp;atitle=Bus+Hostesses+Put+on+D.C.+Run&amp;title=The+Washington+Post+and+Times+Herald+%281954-1959%29&amp;issn=&amp;date=1958-10-25&amp;volume=&amp;issue=&amp;spage=A3&amp;au=&amp;isbn=&amp;jtitle=The+Washington+Post+and+Times+Herald+%281954-1959%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: The Washington Post
CHURCH RITES OPEN WORK ON NEW BUILDING,,182185003,Historical Newspapers,," Copyright Tribune Publishing Company Oct 26, 1958"," 584360592 , 6667672 , 53854", article," Oct 26, 1958",, English, English, nw3," Chicago, Ill.","Oct 26, 1958",Chicago Daily Tribune (1923-1963),1958,http://search.proquest.com/docview/182185003?accountid=14496, NW3,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpchicagotribune&amp;atitle=CHURCH+RITES+OPEN+WORK+ON+NEW+BUILDING&amp;title=Chicago+Daily+Tribune+%281923-1963%29&amp;issn=&amp;date=1958-10-26&amp;volume=&amp;issue=&amp;spage=NW3&amp;au=&amp;isbn=&amp;jtitle=Chicago+Daily+Tribune+%281923-1963%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: Chicago Tribune
Rev. Mason May Sue For Slander,"MEMPHIS, Tenn. -- Charges of aiding and abetting prostitution were dismissed against Rev. C. H. Mason, son of Bishop C. H. Mason, senior bishop of the Church of God in Christ, and the clergyman said he is ""seriously considering filing suit for slander and...",493652457,Historical Newspapers,," Copyright Real Times, Inc. Nov 6, 1958"," 882562932 , 8741852 , 68422", article," Nov 6, 1958",, English, English, 5," Chicago, Ill.","Nov 6, 1958",Daily Defender (Daily Edition) (1956-1960),1958,http://search.proquest.com/docview/493652457?accountid=14496, 5,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpchicagodefender&amp;atitle=Rev.+Mason+May+Sue+For+Slander&amp;title=Daily+Defender+%28Daily+Edition%29+%281956-1960%29&amp;issn=&amp;date=1958-11-06&amp;volume=&amp;issue=&amp;spage=5&amp;au=&amp;isbn=&amp;jtitle=Daily+Defender+%28Daily+Edition%29+%281956-1960%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: Chicago Defender
Grace Methodist To Build Sanctuary,"Ground was broken Thursday for the new $375,000 sanctuary, fellowship hall and administration building of Grace Methodist Church, 7001 New Hampshire ave., Takoma Park.",149007606,Historical Newspapers,," Copyright The Washington Post Company Nov 29, 1958"," 121349456 , 1683158 , 48613", article," Nov 29, 1958",, English, English, D7," Washington, D.C.","Nov 29, 1958",The Washington Post and Times Herald (1954-1959),1958,http://search.proquest.com/docview/149007606?accountid=14496, D7,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpwashingtonpost&amp;atitle=Grace+Methodist+To+Build+Sanctuary&amp;title=The+Washington+Post+and+Times+Herald+%281954-1959%29&amp;issn=&amp;date=1958-11-29&amp;volume=&amp;issue=&amp;spage=D7&amp;au=&amp;isbn=&amp;jtitle=The+Washington+Post+and+Times+Herald+%281954-1959%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: The Washington Post
COURT RULES S. SIDE HOTEL MAY REMODEL,,182189369,Historical Newspapers,," Copyright Tribune Publishing Company Dec 25, 1958"," 569584002 , 6615092 , 53854", article," Dec 25, 1958",, English, English, s1," Chicago, Ill.","Dec 25, 1958",Chicago Daily Tribune (1923-1963),1958,http://search.proquest.com/docview/182189369?accountid=14496, S1,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpchicagotribune&amp;atitle=COURT+RULES+S.+SIDE+HOTEL+MAY+REMODEL&amp;title=Chicago+Daily+Tribune+%281923-1963%29&amp;issn=&amp;date=1958-12-25&amp;volume=&amp;issue=&amp;spage=S1&amp;au=&amp;isbn=&amp;jtitle=Chicago+Daily+Tribune+%281923-1963%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: Chicago Tribune
Bathroom Row Ends In Slaying,,493662281,Historical Newspapers,," Copyright Real Times, Inc. Jan 1, 1959"," 882584082 , 8741922 , 68422", article," Jan 1, 1959",, English, English, 2," Chicago, Ill.","Jan 1, 1959",Daily Defender (Daily Edition) (1956-1960),1959,http://search.proquest.com/docview/493662281?accountid=14496, 2,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpchicagodefender&amp;atitle=Bathroom+Row+Ends+In+Slaying&amp;title=Daily+Defender+%28Daily+Edition%29+%281956-1960%29&amp;issn=&amp;date=1959-01-01&amp;volume=&amp;issue=&amp;spage=2&amp;au=&amp;isbn=&amp;jtitle=Daily+Defender+%28Daily+Edition%29+%281956-1960%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: Chicago Defender
Drawing of 1.5 Million Holiday Lodge,,182219052,Historical Newspapers,," Copyright Tribune Publishing Company Jan 2, 1959"," 564160632 , 6572002 , 53854", article," Jan 2, 1959",, English, English, b5," Chicago, Ill.","Jan 2, 1959",Chicago Daily Tribune (1923-1963),1959,http://search.proquest.com/docview/182219052?accountid=14496, B5,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpchicagotribune&amp;atitle=Drawing+of+1.5+Million+Holiday+Lodge&amp;title=Chicago+Daily+Tribune+%281923-1963%29&amp;issn=&amp;date=1959-01-02&amp;volume=&amp;issue=&amp;spage=B5&amp;au=&amp;isbn=&amp;jtitle=Chicago+Daily+Tribune+%281923-1963%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: Chicago Tribune
Do it Yourself... with,,182253353,Historical Newspapers,," Copyright Tribune Publishing Company Mar 22, 1959"," 564586002 , 6572792 , 53854", article," Mar 22, 1959",, English, English, nA," Chicago, Ill.","Mar 22, 1959",Chicago Daily Tribune (1923-1963),1959,http://search.proquest.com/docview/182253353?accountid=14496, NA,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpchicagotribune&amp;atitle=Do+it+Yourself...+with%3A+CRAFT+PATTERNS+Get+Ready+for+Summer+Camping&amp;title=Chicago+Daily+Tribune+%281923-1963%29&amp;issn=&amp;date=1959-03-22&amp;volume=&amp;issue=&amp;spage=NA&amp;au=&amp;isbn=&amp;jtitle=Chicago+Daily+Tribune+%281923-1963%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: Chicago Tribune
Do it Yourself...with,,182269596,Historical Newspapers,," Copyright Tribune Publishing Company Mar 22, 1959"," 564586952 , 6572792 , 53854", article," Mar 22, 1959",, English, English, sA," Chicago, Ill.","Mar 22, 1959",Chicago Daily Tribune (1923-1963),1959,http://search.proquest.com/docview/182269596?accountid=14496, SA,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpchicagotribune&amp;atitle=Do+it+Yourself...with%3A+CRAFT+PATTERNS+Get+Ready+for+Summer+Camping&amp;title=Chicago+Daily+Tribune+%281923-1963%29&amp;issn=&amp;date=1959-03-22&amp;volume=&amp;issue=&amp;spage=SA&amp;au=&amp;isbn=&amp;jtitle=Chicago+Daily+Tribune+%281923-1963%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: Chicago Tribune
Do it Yourself... with,,182273868,Historical Newspapers,," Copyright Tribune Publishing Company Mar 22, 1959"," 564590992 , 6572792 , 53854", article," Mar 22, 1959",, English, English, swA," Chicago, Ill.","Mar 22, 1959",Chicago Daily Tribune (1923-1963),1959,http://search.proquest.com/docview/182273868?accountid=14496, SWA,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpchicagotribune&amp;atitle=Do+it+Yourself...+with%3A+CRAFT+PATTERNS+Get+Ready+for+Summer+Camping&amp;title=Chicago+Daily+Tribune+%281923-1963%29&amp;issn=&amp;date=1959-03-22&amp;volume=&amp;issue=&amp;spage=SWA&amp;au=&amp;isbn=&amp;jtitle=Chicago+Daily+Tribune+%281923-1963%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: Chicago Tribune
ALL THAT MONEY CAN BUY,"The cost' of shelter, outside of utilities such as electricity and gas, is reasonably between seventeen and twenty-two dollars per room per month. Rent for an average four-room apartment should be not more than eight eight dollars per month. In older...",493769641,Historical Newspapers," Satter, Mark J
Mark
Mark J Satter
Satter
J
MARK J SATTER"," Copyright Real Times, Inc. Apr 1, 1959"," 883221702 , 8744372 , 68422", article," Apr 1, 1959",, English, English, 10," Chicago, Ill.","Apr 1, 1959",Daily Defender (Daily Edition) (1956-1960),1959,http://search.proquest.com/docview/493769641?accountid=14496, 10,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpchicagodefender&amp;atitle=ALL+THAT+MONEY+CAN+BUY&amp;title=Daily+Defender+%28Daily+Edition%29+%281956-1960%29&amp;issn=&amp;date=1959-04-01&amp;volume=&amp;issue=&amp;spage=10&amp;au=Satter%2C+Mark+J&amp;isbn=&amp;jtitle=Daily+Defender+%28Daily+Edition%29+%281956-1960%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: Chicago Defender
Open And Shut Case: Use Venetians A Room Divider To Hide Blind Spots,"Yesterday the ""open and shut case"" of Venetian blinds concerned itself with their use as decorating aids for ""window dressing."" That is only half of the story.",493756590,Historical Newspapers,," Copyright Real Times, Inc. Apr 21, 1959"," 880706362 , 8730532 , 68422", article," Apr 21, 1959",, English, English, 16," Chicago, Ill.","Apr 21, 1959",Daily Defender (Daily Edition) (1956-1960),1959,http://search.proquest.com/docview/493756590?accountid=14496, 16,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpchicagodefender&amp;atitle=Open+And+Shut+Case%3A+Use+Venetians+A+Room+Divider+To+Hide+Blind+Spots&amp;title=Daily+Defender+%28Daily+Edition%29+%281956-1960%29&amp;issn=&amp;date=1959-04-21&amp;volume=&amp;issue=&amp;spage=16&amp;au=&amp;isbn=&amp;jtitle=Daily+Defender+%28Daily+Edition%29+%281956-1960%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: Chicago Defender
College to Dedicate New Gym,A new gymnasium and a library-classroom building in North Park college will be dedicated at 8:15 p. m. Friday.,182313763,Historical Newspapers,," Copyright Tribune Publishing Company May 17, 1959"," 564912772 , 6573352 , 53854", article," May 17, 1959",, English, English, n1," Chicago, Ill.","May 17, 1959",Chicago Daily Tribune (1923-1963),1959,http://search.proquest.com/docview/182313763?accountid=14496, N1,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpchicagotribune&amp;atitle=College+to+Dedicate+New+Gym&amp;title=Chicago+Daily+Tribune+%281923-1963%29&amp;issn=&amp;date=1959-05-17&amp;volume=&amp;issue=&amp;spage=N1&amp;au=&amp;isbn=&amp;jtitle=Chicago+Daily+Tribune+%281923-1963%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: Chicago Tribune
NORTH PARK TO DEDICATE 2 BUILDINGS,A new gymnasium and a library-classroom building in North Park college will be dedicated at 8:15 p. m. Friday.,182317438,Historical Newspapers,," Copyright Tribune Publishing Company May 17, 1959"," 564917812 , 6573352 , 53854", article," May 17, 1959",, English, English, nw7," Chicago, Ill.","May 17, 1959",Chicago Daily Tribune (1923-1963),1959,http://search.proquest.com/docview/182317438?accountid=14496, NW7,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpchicagotribune&amp;atitle=NORTH+PARK+TO+DEDICATE+2+BUILDINGS&amp;title=Chicago+Daily+Tribune+%281923-1963%29&amp;issn=&amp;date=1959-05-17&amp;volume=&amp;issue=&amp;spage=NW7&amp;au=&amp;isbn=&amp;jtitle=Chicago+Daily+Tribune+%281923-1963%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: Chicago Tribune
"Mammoth Opens $100,000 Office","CLEVELAND -- The Mammoth Life &amp; Accident Insurance Company held Open House Sunday at its newly - constructed branch office here. A host of well-wishers, including policyholders and friends, were shown through the modern facilities located at 79th...",492942256,Historical Newspapers,," Copyright Real Times, Inc. Jul 11, 1959"," 742932142 , 7293962 , 68419", article," Jul 11, 1959",, English, English, 4," Chicago, Ill.","Jul 11, 1959",The Chicago Defender (National edition) (1921-1967),1959,http://search.proquest.com/docview/492942256?accountid=14496, 4,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpchicagodefender&amp;atitle=Mammoth+Opens+%24100%2C000+Office&amp;title=The+Chicago+Defender+%28National+edition%29+%281921-1967%29&amp;issn=&amp;date=1959-07-11&amp;volume=&amp;issue=&amp;spage=4&amp;au=&amp;isbn=&amp;jtitle=The+Chicago+Defender+%28National+edition%29+%281921-1967%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: Chicago Defender
Says Noise And Hot Weather A Problem,"The hot summer weather is beginning to make people aware of the fact that there are other distressing aspects to the housing problem, apart from overcrowding and deterioated accommodations.",493702159,Historical Newspapers," Gould, Edward D
Edward
Edward D Gould
Gould
D
EDWARD D GOULD"," Copyright Real Times, Inc. Jul 20, 1959"," 882875202 , 8743002 , 68422", article," Jul 20, 1959",, English, English, 8," Chicago, Ill.","Jul 20, 1959",Daily Defender (Daily Edition) (1956-1960),1959,http://search.proquest.com/docview/493702159?accountid=14496, 8,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpchicagodefender&amp;atitle=Says+Noise+And+Hot+Weather+A+Problem&amp;title=Daily+Defender+%28Daily+Edition%29+%281956-1960%29&amp;issn=&amp;date=1959-07-20&amp;volume=&amp;issue=&amp;spage=8&amp;au=Gould%2C+Edward+D&amp;isbn=&amp;jtitle=Daily+Defender+%28Daily+Edition%29+%281956-1960%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: Chicago Defender
Ultra-Modern Flick-Reedy Factory to Be Dedicated,The new ultra-modern plant of the Flick-Reedy corporation in Bensenville will be dedicated Sunday and an open house is planned for employes' families and friends.,182332606,Historical Newspapers,," Copyright Tribune Publishing Company Jul 26, 1959"," 593424942 , 6701292 , 53854", article," Jul 26, 1959",, English, English, a11," Chicago, Ill.","Jul 26, 1959",Chicago Daily Tribune (1923-1963),1959,http://search.proquest.com/docview/182332606?accountid=14496, A11,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpchicagotribune&amp;atitle=Ultra-Modern+Flick-Reedy+Factory+to+Be+Dedicated&amp;title=Chicago+Daily+Tribune+%281923-1963%29&amp;issn=&amp;date=1959-07-26&amp;volume=&amp;issue=&amp;spage=A11&amp;au=&amp;isbn=&amp;jtitle=Chicago+Daily+Tribune+%281923-1963%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: Chicago Tribune
When They Goof,,493802674,Historical Newspapers," F L B
F L B"," Copyright Real Times, Inc. Nov 10, 1959"," 882297912 , 8740412 , 68422", article," Nov 10, 1959",, English, English, 13," Chicago, Ill.","Nov 10, 1959",Daily Defender (Daily Edition) (1956-1960),1959,http://search.proquest.com/docview/493802674?accountid=14496, 13,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpchicagodefender&amp;atitle=When+They+Goof&amp;title=Daily+Defender+%28Daily+Edition%29+%281956-1960%29&amp;issn=&amp;date=1959-11-10&amp;volume=&amp;issue=&amp;spage=13&amp;au=F+L+B&amp;isbn=&amp;jtitle=Daily+Defender+%28Daily+Edition%29+%281956-1960%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: Chicago Defender
When They Goof,,492938805,Historical Newspapers," F L B
F L B"," Copyright Real Times, Inc. Nov 21, 1959"," 742953622 , 7294012 , 68419", article," Nov 21, 1959",, English, English, 5," Chicago, Ill.","Nov 21, 1959",The Chicago Defender (National edition) (1921-1967),1959,http://search.proquest.com/docview/492938805?accountid=14496, 5,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpchicagodefender&amp;atitle=When+They+Goof&amp;title=The+Chicago+Defender+%28National+edition%29+%281921-1967%29&amp;issn=&amp;date=1959-11-21&amp;volume=&amp;issue=&amp;spage=5&amp;au=F+L+B&amp;isbn=&amp;jtitle=The+Chicago+Defender+%28National+edition%29+%281921-1967%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: Chicago Defender
