Title,Abstract,StoreId,ArticleType,Authors,copyright,digitalObjectIdentifier,documentType,entryDate,issn,language,languageOfSummary,pages,placeOfPublication,pubdate,pubtitle,year,DocumentURL,startPage,FindACopy,Database
Breakfast for Two--Career Girls Have a Way with It,"DO YOU make a habit of treating yourself, or members of your household, like company? Do you plan meals or special little events that take on a party air just for those at home? That, according to Carolyn Coggins in her new book, ""Successful...",178306411,Historical Newspapers," Loring, Kathryn
Kathryn
Kathryn Loring
Loring
KATHRYN LORING"," Copyright Tribune Publishing Company May 7, 1952"," 500401002 , 6148522 , 53854", article," May 7, 1952",, English, English, b1," Chicago, Ill.","May 7, 1952",Chicago Daily Tribune (1923-1963),1952,http://search.proquest.com/docview/178306411?accountid=14496, B1,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpchicagotribune&amp;atitle=Breakfast+for+Two--Career+Girls+Have+a+Way+with+It%3A+It+Is+Their+Sunday+%27Glamor+Meal%27&amp;title=Chicago+Daily+Tribune+%281923-1963%29&amp;issn=&amp;date=1952-05-07&amp;volume=&amp;issue=&amp;spage=B1&amp;au=Loring%2C+Kathryn&amp;isbn=&amp;jtitle=Chicago+Daily+Tribune+%281923-1963%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: Chicago Tribune
Find Waitress Hanged in Her One Room Flat,,178253149,Historical Newspapers,," Copyright Tribune Publishing Company May 11, 1952"," 500417042 , 6148562 , 53854", article," May 11, 1952",, English, English, 7," Chicago, Ill.","May 11, 1952",Chicago Daily Tribune (1923-1963),1952,http://search.proquest.com/docview/178253149?accountid=14496, 7,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpchicagotribune&amp;atitle=Find+Waitress+Hanged+in+Her+One+Room+Flat&amp;title=Chicago+Daily+Tribune+%281923-1963%29&amp;issn=&amp;date=1952-05-11&amp;volume=&amp;issue=&amp;spage=7&amp;au=&amp;isbn=&amp;jtitle=Chicago+Daily+Tribune+%281923-1963%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: Chicago Tribune
DOWNTOWN DEAL,,112413204,Historical Newspapers,," Copyright New York Times Company Dec 23, 1952"," 84381523 , 1489258 , 43896", article," Dec 23, 1952",0362-4331, English, English,," New York, N.Y.","Dec 23, 1952",New York Times (1923-Current file),1952,http://search.proquest.com/docview/112413204?accountid=14496, 37,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpnewyorktimeswindex&amp;atitle=DOWNTOWN+DEAL%3A+LEASEHOLD+OWNERS+BUY+NASSAU+STREET+BUILDING&amp;title=New+York+Times+%281923-Current+file%29&amp;issn=03624331&amp;date=1952-12-23&amp;volume=&amp;issue=&amp;spage=37&amp;au=&amp;isbn=&amp;jtitle=New+York+Times+%281923-Current+file%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: The New York Times with Index
BETHANY HOME BEGINS MILLION DOLLAR UNIT,Ground has been broken for a new million dollar Bethany home for the aged at 4916 N. Ashland av.,178559165,Historical Newspapers,," Copyright Tribune Publishing Company Apr 26, 1953"," 502420502 , 6152042 , 53854", article," Apr 26, 1953",, English, English, n1," Chicago, Ill.","Apr 26, 1953",Chicago Daily Tribune (1923-1963),1953,http://search.proquest.com/docview/178559165?accountid=14496, N1,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpchicagotribune&amp;atitle=BETHANY+HOME+BEGINS+MILLION+DOLLAR+UNIT%3A+STRUCTURE+TO+HOUSE+100+PERSONS&amp;title=Chicago+Daily+Tribune+%281923-1963%29&amp;issn=&amp;date=1953-04-26&amp;volume=&amp;issue=&amp;spage=N1&amp;au=&amp;isbn=&amp;jtitle=Chicago+Daily+Tribune+%281923-1963%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: Chicago Tribune
WOODLAWN HAS A LONG HISTORY OF CONVERSIONS,Wood Lawn in the 1860s was a country hamlet with a two-word name and a muddy country road for 63d st.,178667328,Historical Newspapers," Priddy, Gladys
Gladys
Gladys Priddy
Priddy
GLADYS PRIDDY"," Copyright Tribune Publishing Company Feb 4, 1954"," 506074902 , 6158982 , 53854", article," Feb 4, 1954",, English, English, s1," Chicago, Ill.","Feb 4, 1954",Chicago Daily Tribune (1923-1963),1954,http://search.proquest.com/docview/178667328?accountid=14496, S1,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpchicagotribune&amp;atitle=WOODLAWN+HAS+A+LONG+HISTORY+OF+CONVERSIONS%3A+THEY+START+AFTER+BOOM+OF+1893+FAIR&amp;title=Chicago+Daily+Tribune+%281923-1963%29&amp;issn=&amp;date=1954-02-04&amp;volume=&amp;issue=&amp;spage=S1&amp;au=Priddy%2C+Gladys&amp;isbn=&amp;jtitle=Chicago+Daily+Tribune+%281923-1963%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: Chicago Tribune
"TOURS, EXHIBITS SET TO OBSERVE HOSPITAL WEEK","Dedication of Highland Park hospital's $225,000 nurses' homes, observance of Grant hospital's 70th year, and combined and individual programs will mark the participation of north shore institutions in National Hospital...",178748347,Historical Newspapers,," Copyright Tribune Publishing Company May 9, 1954"," 505305972 , 6157382 , 53854", article," May 9, 1954",, English, English, n_a2," Chicago, Ill.","May 9, 1954",Chicago Daily Tribune (1923-1963),1954,http://search.proquest.com/docview/178748347?accountid=14496, N_A2,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpchicagotribune&amp;atitle=TOURS%2C+EXHIBITS+SET+TO+OBSERVE+HOSPITAL+WEEK%3A+HIGHLAND+PARK+TO+SHOW+NEW+NURSE+HOME&amp;title=Chicago+Daily+Tribune+%281923-1963%29&amp;issn=&amp;date=1954-05-09&amp;volume=&amp;issue=&amp;spage=N_A2&amp;au=&amp;isbn=&amp;jtitle=Chicago+Daily+Tribune+%281923-1963%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: Chicago Tribune
ROOMS GET KITCHENS,,112931097,Historical Newspapers,," Copyright New York Times Company Jun 13, 1954"," 92587660 , 1534195 , 43896", real_estate_transaction," Jun 13, 1954",0362-4331, English, English,," New York, N.Y.","Jun 13, 1954",New York Times (1923-Current file),1954,http://search.proquest.com/docview/112931097?accountid=14496, R11,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Ahnpnewyorktimeswindex&amp;atitle=ROOMS+GET+KITCHENS%3A+LIGHT+HOUSEKEEPING+OFFERED+IN+REGENT+HOTEL+PLAN&amp;title=New+York+Times+%281923-Current+file%29&amp;issn=03624331&amp;date=1954-06-13&amp;volume=&amp;issue=&amp;spage=R11&amp;au=&amp;isbn=&amp;jtitle=New+York+Times+%281923-Current+file%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: The New York Times with Index
Grinnell Chairman,,178790134,Historical Newspapers,," Copyright Tribune Publishing Company Nov 25, 1954"," 515630242 , 6262252 , 53854", article," Nov 25, 1954",, English, English, s4," Chicago, Ill.","Nov 25, 1954",Chicago Daily Tribune (1923-1963),1954,http://search.proquest.com/docview/178790134?accountid=14496, S4,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpchicagotribune&amp;atitle=Grinnell+Chairman&amp;title=Chicago+Daily+Tribune+%281923-1963%29&amp;issn=&amp;date=1954-11-25&amp;volume=&amp;issue=&amp;spage=S4&amp;au=&amp;isbn=&amp;jtitle=Chicago+Daily+Tribune+%281923-1963%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: Chicago Tribune
Chicagoan Kills Self Kissing Murdered Mate,"A 25-year-old man shot his 19-year-old common law wife to death, Saturday morning, after a nine hour drinking spree, then turned the gun on himself, and died clasping her in a final embrace.",492900222,Historical Newspapers,," Copyright Real Times, Inc. Nov 27, 1954"," 739825552 , 7285922 , 68419", article," Nov 27, 1954",, English, English, 5," Chicago, Ill.","Nov 27, 1954",The Chicago Defender (National edition) (1921-1967),1954,http://search.proquest.com/docview/492900222?accountid=14496, 5,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpchicagodefender&amp;atitle=Chicagoan+Kills+Self+Kissing+Murdered+Mate&amp;title=The+Chicago+Defender+%28National+edition%29+%281921-1967%29&amp;issn=&amp;date=1954-11-27&amp;volume=&amp;issue=&amp;spage=5&amp;au=&amp;isbn=&amp;jtitle=The+Chicago+Defender+%28National+edition%29+%281921-1967%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: Chicago Defender
Open New Motor Hotel Near Downtown Phoenix,,179377917,Historical Newspapers,," Copyright Tribune Publishing Company Mar 13, 1955"," 507969932 , 6184302 , 53854", article," Mar 13, 1955",, English, English, k7," Chicago, Ill.","Mar 13, 1955",Chicago Daily Tribune (1923-1963),1955,http://search.proquest.com/docview/179377917?accountid=14496, K7,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpchicagotribune&amp;atitle=Open+New+Motor+Hotel+Near+Downtown+Phoenix&amp;title=Chicago+Daily+Tribune+%281923-1963%29&amp;issn=&amp;date=1955-03-13&amp;volume=&amp;issue=&amp;spage=K7&amp;au=&amp;isbn=&amp;jtitle=Chicago+Daily+Tribune+%281923-1963%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: Chicago Tribune
"PLANTED NOW, SQUASH SUIT A LITTLE GARDEN","Year in and year out, this has proved a good time to plant squash. Sometimes it pays to plant a couple of weeks earlier, but in this case the summer varieties run the risk of cool weather that may impede their growth.",179467912,Historical Newspapers," Morrison, Gordon
Gordon
Gordon Morrison
Morrison
GORDON MORRISON"," Copyright Tribune Publishing Company Jun 5, 1955"," 508401322 , 6185682 , 53854", article," Jun 5, 1955",, English, English, g8," Chicago, Ill.","Jun 5, 1955",Chicago Daily Tribune (1923-1963),1955,http://search.proquest.com/docview/179467912?accountid=14496, G8,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpchicagotribune&amp;atitle=PLANTED+NOW%2C+SQUASH+SUIT+A+LITTLE+GARDEN%3A+GOOD+SPOT+IS+IN+CENTER+OF+CORN+PATCH&amp;title=Chicago+Daily+Tribune+%281923-1963%29&amp;issn=&amp;date=1955-06-05&amp;volume=&amp;issue=&amp;spage=G8&amp;au=Morrison%2C+Gordon&amp;isbn=&amp;jtitle=Chicago+Daily+Tribune+%281923-1963%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: Chicago Tribune
"PLANTED NOW, SQUASH SUIT A LITTLE GARDEN","Year in and year out, this has proved a good time to plant squash. Sometimres it pays to plant a couple of weeks earlier, but in this case the summer varieties run the risk of cool weather that may impede their growth.",179470512,Historical Newspapers," Morrison, Gordon
Gordon
Gordon Morrison
Morrison
GORDON MORRISON"," Copyright Tribune Publishing Company Jun 5, 1955"," 508404872 , 6185682 , 53854", article," Jun 5, 1955",, English, English, e8," Chicago, Ill.","Jun 5, 1955",Chicago Daily Tribune (1923-1963),1955,http://search.proquest.com/docview/179470512?accountid=14496, E8,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpchicagotribune&amp;atitle=PLANTED+NOW%2C+SQUASH+SUIT+A+LITTLE+GARDEN%3A+GOOD+SPOT+IS+IN+CENTER+OF+CORN+PATCH&amp;title=Chicago+Daily+Tribune+%281923-1963%29&amp;issn=&amp;date=1955-06-05&amp;volume=&amp;issue=&amp;spage=E8&amp;au=Morrison%2C+Gordon&amp;isbn=&amp;jtitle=Chicago+Daily+Tribune+%281923-1963%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: Chicago Tribune
"PLANTED NOW, SQUASH SUIT A LITTLE GARDEN","Year in and year out, this has proved a good time to plant squash. Sometimes it pays to plant a couple of weeks earlier, but in this case the summer varieties run the risk of cool weather that may impede their growth.",179470649,Historical Newspapers," Morrison, Gordon
Gordon
Gordon Morrison
Morrison
GORDON MORRISON"," Copyright Tribune Publishing Company Jun 5, 1955"," 508406242 , 6185682 , 53854", article," Jun 5, 1955",, English, English, d8," Chicago, Ill.","Jun 5, 1955",Chicago Daily Tribune (1923-1963),1955,http://search.proquest.com/docview/179470649?accountid=14496, D8,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpchicagotribune&amp;atitle=PLANTED+NOW%2C+SQUASH+SUIT+A+LITTLE+GARDEN%3A+GOOD+SPOT+IS+IN+CENTER+OF+CORN+PATCH&amp;title=Chicago+Daily+Tribune+%281923-1963%29&amp;issn=&amp;date=1955-06-05&amp;volume=&amp;issue=&amp;spage=D8&amp;au=Morrison%2C+Gordon&amp;isbn=&amp;jtitle=Chicago+Daily+Tribune+%281923-1963%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: Chicago Tribune
"PLANTED NOW, SQUASH SUIT A LITTLE GARDEN","Year in and year out, this has proved a good time to plant squash. Sometimes it pays to plant a couple of weeks earlier, but in this case the summer varieties run the risk of cool weather that may impede their growth.",179485014,Historical Newspapers," Morrison, Gordon
Gordon
Gordon Morrison
Morrison
GORDON MORRISON"," Copyright Tribune Publishing Company Jun 5, 1955"," 508403102 , 6185682 , 53854", article," Jun 5, 1955",, English, English, f8," Chicago, Ill.","Jun 5, 1955",Chicago Daily Tribune (1923-1963),1955,http://search.proquest.com/docview/179485014?accountid=14496, F8,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpchicagotribune&amp;atitle=PLANTED+NOW%2C+SQUASH+SUIT+A+LITTLE+GARDEN%3A+GOOD+SPOT+IS+IN+CENTER+OF+CORN+PATCH&amp;title=Chicago+Daily+Tribune+%281923-1963%29&amp;issn=&amp;date=1955-06-05&amp;volume=&amp;issue=&amp;spage=F8&amp;au=Morrison%2C+Gordon&amp;isbn=&amp;jtitle=Chicago+Daily+Tribune+%281923-1963%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: Chicago Tribune
"PLANTED NOW, SQUASH SUIT A LITTLE GARDEN","Year in and year out, this has proved a good time to plant squash. Sometimes it pays to plant a couple of weeks earlier, but in this case the summer varieties run the risk of cool weather that may impede their growth.",179487272,Historical Newspapers," Morrison, Gordon
Gordon
Gordon Morrison
Morrison
GORDON MORRISON"," Copyright Tribune Publishing Company Jun 5, 1955"," 508407532 , 6185682 , 53854", article," Jun 5, 1955",, English, English, c8," Chicago, Ill.","Jun 5, 1955",Chicago Daily Tribune (1923-1963),1955,http://search.proquest.com/docview/179487272?accountid=14496, C8,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpchicagotribune&amp;atitle=PLANTED+NOW%2C+SQUASH+SUIT+A+LITTLE+GARDEN%3A+GOOD+SPOT+IS+IN+CENTER+OF+CORN+PATCH&amp;title=Chicago+Daily+Tribune+%281923-1963%29&amp;issn=&amp;date=1955-06-05&amp;volume=&amp;issue=&amp;spage=C8&amp;au=Morrison%2C+Gordon&amp;isbn=&amp;jtitle=Chicago+Daily+Tribune+%281923-1963%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: Chicago Tribune
Article 36 -- No Title,,166900897,Historical Newspapers,," Copyright Times Mirror Company Apr 8, 1956"," 429354651 , 5813082 , 53850", article," Apr 8, 1956",0458-3035, English, English, E25," Los Angeles, Calif.","Apr 8, 1956",Los Angeles Times (1923-Current File),1956,http://search.proquest.com/docview/166900897?accountid=14496, E25,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnplatimes&amp;atitle=Article+36+--+No+Title&amp;title=Los+Angeles+Times+%281923-Current+File%29&amp;issn=04583035&amp;date=1956-04-08&amp;volume=&amp;issue=&amp;spage=E25&amp;au=&amp;isbn=&amp;jtitle=Los+Angeles+Times+%281923-Current+File%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: Los Angeles Times
62-Room Hotel Is Set for El Segundo,,167024375,Historical Newspapers,," Copyright Times Mirror Company Aug 19, 1956"," 436391632 , 5887502 , 53850", article," Aug 19, 1956",0458-3035, English, English, F9," Los Angeles, Calif.","Aug 19, 1956",Los Angeles Times (1923-Current File),1956,http://search.proquest.com/docview/167024375?accountid=14496, F9,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnplatimes&amp;atitle=62-Room+Hotel+Is+Set+for+El+Segundo&amp;title=Los+Angeles+Times+%281923-Current+File%29&amp;issn=04583035&amp;date=1956-08-19&amp;volume=&amp;issue=&amp;spage=F9&amp;au=&amp;isbn=&amp;jtitle=Los+Angeles+Times+%281923-Current+File%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: Los Angeles Times
Simple Speaks His Mind On Woes Of House Cleaning,"""Some women are fiends for house cleaning,"" said Simple. They will break a husband down if he lets them, making him clean, and clean, and clean. Now, you take my wife, Joyce. Before we got married Joyce cleaned her own place. Now she expects me to...",492912270,Historical Newspapers," Hughes, LANGSTON
LANGSTON
LANGSTON Hughes
Hughes
LANGSTON Hughes"," Copyright Real Times, Inc. Sep 8, 1956"," 739965442 , 7286282 , 68419", article," Sep 8, 1956",, English, English, 9," Chicago, Ill.","Sep 8, 1956",The Chicago Defender (National edition) (1921-1967),1956,http://search.proquest.com/docview/492912270?accountid=14496, 9,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpchicagodefender&amp;atitle=Simple+Speaks+His+Mind+On+Woes+Of+House+Cleaning&amp;title=The+Chicago+Defender+%28National+edition%29+%281921-1967%29&amp;issn=&amp;date=1956-09-08&amp;volume=&amp;issue=&amp;spage=9&amp;au=Hughes%2C+LANGSTON&amp;isbn=&amp;jtitle=The+Chicago+Defender+%28National+edition%29+%281921-1967%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: Chicago Defender
RESORT COTTAGES TO RISE ON SOUND,"Summer resort houses, designed so that tenants can conveniently sublet part of their space, will be built on six acres at Cummings Point in Stamford, Conn., on Long Island Sound.",114023349,Historical Newspapers,," Copyright New York Times Company Jan 6, 1957"," 124086302 , 1692202 , 43896", article," Jan 6, 1957",0362-4331, English, English, R1," New York, N.Y.","Jan 6, 1957",New York Times (1923-Current file),1957,http://search.proquest.com/docview/114023349?accountid=14496, R1,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpnewyorktimeswindex&amp;atitle=RESORT+COTTAGES+TO+RISE+ON+SOUND%3A+18+MULTIPLE+UNITS+DESIGNED+FOR+SUBLETTING+3+ROOMS+PLANNED+AT+STAMFORD+NO+KITCHENS+RESORT+COTTAGES+TO+RISE+ON+SOUND&amp;title=New+York+Times+%281923-Current+file%29&amp;issn=03624331&amp;date=1957-01-06&amp;volume=&amp;issue=&amp;spage=R1&amp;au=&amp;isbn=&amp;jtitle=New+York+Times+%281923-Current+file%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: The New York Times with Index
BRANDO,"The history of Marlon Brando proves that if you want to live a peaceful life it isn't wise to become a Hollywood star. At various times he has proclaimed his contempt for money, fame, luxury, glamour girls, gossip columnists, and the gaudy atmosphere of notoriety and publicity that envelops all celebrities nowadays.",148976496,Historical Newspapers," By Maurice Zolotow
By Maurice Zolotow"," Copyright The Washington Post Company Jan 6, 1957"," 160056842 , 1771502 , 48613", article," Jan 6, 1957",, English, English, AW12," Washington, D.C.","Jan 6, 1957",The Washington Post and Times Herald (1954-1959),1957,http://search.proquest.com/docview/148976496?accountid=14496, AW12,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpwashingtonpost&amp;atitle=BRANDO%3A+THE+REAL+STORY+THE+OUTSTANDING+YOUNG+ACTOR+OF+OUR+TIME+HATES+MONEY%2C+FAME%2C+LUXURY%2C+PUBLICITY+AND+GLAMOUR+GIRLS+WHO+MIGHT+WANT+TO+MARRY+HIM+--+HE+SAYS+BRANDO&amp;title=The+Washington+Post+and+Times+Herald+%281954-1959%29&amp;issn=&amp;date=1957-01-06&amp;volume=&amp;issue=&amp;spage=AW12&amp;au=By+Maurice+Zolotow&amp;isbn=&amp;jtitle=The+Washington+Post+and+Times+Herald+%281954-1959%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: The Washington Post
"Goodbye, Yesterday, Says Simple, Let's See What Tomorrow Brings(2)","""When you smell smoke there must be fire,"" said Simple. ""And when you see sawdust, the mill can't be far away.""",492931182,Historical Newspapers," Hughes, LANGSTON
LANGSTON
LANGSTON Hughes
Hughes
LANGSTON Hughes"," Copyright Real Times, Inc. Jan 26, 1957"," 742849662 , 7293752 , 68419", article," Jan 26, 1957",, English, English, 9," Chicago, Ill.","Jan 26, 1957",The Chicago Defender (National edition) (1921-1967),1957,http://search.proquest.com/docview/492931182?accountid=14496, 9,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpchicagodefender&amp;atitle=Goodbye%2C+Yesterday%2C+Says+Simple%2C+Let%27s+See+What+Tomorrow+Brings%282%29&amp;title=The+Chicago+Defender+%28National+edition%29+%281921-1967%29&amp;issn=&amp;date=1957-01-26&amp;volume=&amp;issue=&amp;spage=9&amp;au=Hughes%2C+LANGSTON&amp;isbn=&amp;jtitle=The+Chicago+Defender+%28National+edition%29+%281921-1967%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: Chicago Defender
"Goodbye, Yesterday, Says Simple, Let's See What Tomorrow Brings","""When you smell smoke there must be fire,"" said Simple. ""And when you see sawdust, the mill can't be far away.""",492977992,Historical Newspapers," Hughes, LANGSTON
LANGSTON
LANGSTON Hughes
Hughes
LANGSTON Hughes"," Copyright Real Times, Inc. Jan 26, 1957"," 742849642 , 7293752 , 68419", article," Jan 26, 1957",, English, English, 9," Chicago, Ill.","Jan 26, 1957",The Chicago Defender (National edition) (1921-1967),1957,http://search.proquest.com/docview/492977992?accountid=14496, 9,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpchicagodefender&amp;atitle=Goodbye%2C+Yesterday%2C+Says+Simple%2C+Let%27s+See+What+Tomorrow+Brings&amp;title=The+Chicago+Defender+%28National+edition%29+%281921-1967%29&amp;issn=&amp;date=1957-01-26&amp;volume=&amp;issue=&amp;spage=9&amp;au=Hughes%2C+LANGSTON&amp;isbn=&amp;jtitle=The+Chicago+Defender+%28National+edition%29+%281921-1967%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: Chicago Defender
Fire Loss 1 -- No Title,,493708848,Historical Newspapers,," Copyright Real Times, Inc. Mar 6, 1957"," 880357462 , 8728712 , 68422", fire_loss," Mar 6, 1957",, English, English, 3," Chicago, Ill.","Mar 6, 1957",Daily Defender (Daily Edition) (1956-1960),1957,http://search.proquest.com/docview/493708848?accountid=14496, 3,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Ahnpchicagodefender&amp;atitle=Fire+Loss+1+--+No+Title&amp;title=Daily+Defender+%28Daily+Edition%29+%281956-1960%29&amp;issn=&amp;date=1957-03-06&amp;volume=&amp;issue=&amp;spage=3&amp;au=&amp;isbn=&amp;jtitle=Daily+Defender+%28Daily+Edition%29+%281956-1960%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: Chicago Defender
